"Customer_Type","Product","Category","Unit_Price","Quantity","Discount","Total_Price","Region"
"B2B","Hohes C Orange","Juices","1.51","49","0.1","66.59","Baden-WÃ¼rttemberg"
"B2B","Coca-Cola","Soft Drinks","0.87","3","0.05","2.48","Baden-WÃ¼rttemberg"
"B2B","Mango Juice","Juices","3.31","24","0.05","75.47","Baden-WÃ¼rttemberg"
"B2B","Veuve Clicquot","Alcoholic Beverages","32.27","34","0.05","1042.32","Niedersachsen"
"B2B","Erdinger WeiÃŸbier","Alcoholic Beverages","2.61","52","0.1","122.15","Niedersachsen"
"B2C","Havana Club","Alcoholic Beverages","12.58","14","0.0","176.12","Hamburg"
"B2C","Mango Juice","Juices","3.21","13","0.0","41.73","Bremen"
"B2C","Volvic","Water","0.57","11","0.0","6.27","Nordrhein-Westfalen"
"B2C","Schwip Schwap","Soft Drinks","1.24","14","0.0","17.36","Nordrhein-Westfalen"
"B2C","Evian","Water","1.23","13","0.0","15.99","Bremen"
"B2B","Granini Apple","Juices","2.44","92","0.1","202.03","Schleswig-Holstein"
"B2B","Vio Wasser","Water","0.62","6","0.1","3.35","Schleswig-Holstein"
"B2B","Red Bull","Soft Drinks","2.12","34","0.1","64.87","Schleswig-Holstein"
"B2B","Erdinger WeiÃŸbier","Alcoholic Beverages","2.59","92","0.1","214.45","Hamburg"
"B2B","Granini Apple","Juices","2.01","91","0.1","164.62","Hamburg"
"B2B","Schwip Schwap","Soft Drinks","0.66","16","0.05","10.03","Hamburg"
"B2B","Red Bull","Soft Drinks","2.8","95","0.15","226.1","Hamburg"
"B2B","Jever","Alcoholic Beverages","1.46","79","0.1","103.81","Hamburg"
"B2B","Tomato Juice","Juices","3.18","93","0.1","266.17","Rheinland-Pfalz"
"B2B","Rauch Multivitamin","Juices","2.83","35","0.05","94.1","Rheinland-Pfalz"
"B2B","Cranberry Juice","Juices","3.72","45","0.1","150.66","Rheinland-Pfalz"
"B2C","Apollinaris","Water","0.93","4","0.0","3.72","Schleswig-Holstein"
"B2C","Cranberry Juice","Juices","3.46","6","0.0","20.76","Schleswig-Holstein"
"B2C","Vittel","Water","0.56","1","0.0","0.56","Schleswig-Holstein"
"B2C","Sauvignon Blanc","Alcoholic Beverages","8.57","1","0.0","8.57","Berlin"
"B2B","Sprite","Soft Drinks","1.1","93","0.1","92.07","Mecklenburg-Vorpommern"
"B2B","Tomato Juice","Juices","1.67","23","0.05","36.49","Mecklenburg-Vorpommern"
"B2B","Club Mate","Soft Drinks","2.0","17","0.15","28.9","Mecklenburg-Vorpommern"
"B2B","Volvic","Water","0.37","25","0.05","8.79","Mecklenburg-Vorpommern"
"B2B","Gerolsteiner","Water","0.6","22","0.05","12.54","Mecklenburg-Vorpommern"
"B2B","Rockstar","Soft Drinks","3.0","77","0.15","196.35","Hessen"
"B2B","Jack Daniels","Alcoholic Beverages","37.39","58","0.1","1951.76","Hessen"
"B2B","Sprite","Soft Drinks","1.36","93","0.1","113.83","Hessen"
"B2B","Rauch Multivitamin","Juices","1.98","12","0.05","22.57","Hessen"
"B2B","Mezzo Mix","Soft Drinks","1.02","47","0.05","45.54","Hessen"
"B2B","San Pellegrino","Water","0.67","8","0.05","5.09","Hamburg"
"B2B","Rauch Multivitamin","Juices","3.1","45","0.15","118.58","Hamburg"
"B2B","Mango Juice","Juices","4.06","97","0.15","334.75","Hamburg"
"B2C","Fritz-Kola","Soft Drinks","1.99","8","0.0","15.92","Saarland"
"B2C","Pepsi","Soft Drinks","1.49","4","0.0","5.96","Saarland"
"B2C","Monster","Soft Drinks","3.12","15","0.0","46.8","Rheinland-Pfalz"
"B2C","Cranberry Juice","Juices","3.46","15","0.0","51.9","Rheinland-Pfalz"
"B2C","Selters","Water","0.46","13","0.0","5.98","Rheinland-Pfalz"
"B2C","Schwip Schwap","Soft Drinks","1.2","13","0.0","15.6","Rheinland-Pfalz"
"B2C","Mango Juice","Juices","3.12","4","0.0","12.48","ThÃ¼ringen"
"B2C","Rauch Multivitamin","Juices","2.31","1","0.0","2.31","ThÃ¼ringen"
"B2C","Merlot","Alcoholic Beverages","4.22","3","0.0","12.66","ThÃ¼ringen"
"B2C","Hohes C Orange","Juices","1.75","5","0.0","8.75","ThÃ¼ringen"
"B2C","Hohes C Orange","Juices","1.8","14","0.0","25.2","Sachsen"
"B2C","Mountain Dew","Soft Drinks","0.96","2","0.0","1.92","Schleswig-Holstein"
"B2C","Monster","Soft Drinks","3.21","6","0.0","19.26","Schleswig-Holstein"
"B2C","Rauch Multivitamin","Juices","2.38","5","0.0","11.9","Schleswig-Holstein"
"B2B","Bacardi","Alcoholic Beverages","16.46","86","0.1","1274.0","Saarland"
"B2B","Rauch Multivitamin","Juices","3.04","61","0.1","166.9","Saarland"
"B2B","Cranberry Juice","Juices","4.17","44","0.05","174.31","Baden-WÃ¼rttemberg"
"B2B","Selters","Water","0.36","46","0.05","15.73","Baden-WÃ¼rttemberg"
"B2B","KÃ¶lsch","Alcoholic Beverages","0.96","6","0.05","5.47","Baden-WÃ¼rttemberg"
"B2C","Volvic Touch","Water","1.46","4","0.0","5.84","Hamburg"
"B2C","Augustiner","Alcoholic Beverages","1.16","14","0.0","16.24","Hamburg"
"B2C","Jever","Alcoholic Beverages","1.99","6","0.0","11.94","Hamburg"
"B2C","Pepsi","Soft Drinks","1.58","7","0.0","11.06","Hamburg"
"B2B","Jever","Alcoholic Beverages","0.98","44","0.05","40.96","ThÃ¼ringen"
"B2B","Coca-Cola","Soft Drinks","0.97","36","0.1","31.43","ThÃ¼ringen"
"B2B","Beck's","Alcoholic Beverages","1.21","25","0.05","28.74","ThÃ¼ringen"
"B2C","Passion Fruit Juice","Juices","3.02","3","0.0","9.06","Bayern"
"B2C","San Pellegrino","Water","0.89","11","0.0","9.79","Bayern"
"B2C","Gerolsteiner","Water","1.04","12","0.0","12.48","Bayern"
"B2C","Rockstar","Soft Drinks","2.27","2","0.0","4.54","Nordrhein-Westfalen"
"B2B","Merlot","Alcoholic Beverages","9.04","61","0.05","523.87","ThÃ¼ringen"
"B2B","MoÃ«t & Chandon","Alcoholic Beverages","30.95","25","0.05","735.06","ThÃ¼ringen"
"B2B","Schwip Schwap","Soft Drinks","0.9","61","0.1","49.41","ThÃ¼ringen"
"B2C","Rockstar","Soft Drinks","2.21","4","0.0","8.84","Niedersachsen"
"B2B","Mango Juice","Juices","4.12","62","0.1","229.9","Baden-WÃ¼rttemberg"
"B2B","Chardonnay","Alcoholic Beverages","6.2","24","0.05","141.36","Baden-WÃ¼rttemberg"
"B2B","Tomato Juice","Juices","3.07","32","0.1","88.42","Baden-WÃ¼rttemberg"
"B2B","Gerolsteiner","Water","0.38","42","0.1","14.36","Baden-WÃ¼rttemberg"
"B2C","Erdinger WeiÃŸbier","Alcoholic Beverages","1.92","12","0.0","23.04","Sachsen-Anhalt"
"B2B","Schwip Schwap","Soft Drinks","1.22","89","0.1","97.72","Rheinland-Pfalz"
"B2B","Rockstar","Soft Drinks","2.97","86","0.1","229.88","Rheinland-Pfalz"
"B2B","Gerolsteiner","Water","1.38","92","0.1","114.26","Hessen"
"B2C","Krombacher","Alcoholic Beverages","1.59","8","0.0","12.72","Sachsen-Anhalt"
"B2C","Havana Club","Alcoholic Beverages","12.96","8","0.0","103.68","Sachsen-Anhalt"
"B2C","Tanqueray","Alcoholic Beverages","34.61","12","0.0","415.32","Sachsen-Anhalt"
"B2C","Hohes C Orange","Juices","1.8","3","0.0","5.4","Baden-WÃ¼rttemberg"
"B2C","Chardonnay","Alcoholic Beverages","4.88","7","0.0","34.16","Baden-WÃ¼rttemberg"
"B2C","Rockstar","Soft Drinks","2.27","10","0.0","22.7","Baden-WÃ¼rttemberg"
"B2B","Rockstar","Soft Drinks","3.98","87","0.1","311.63","Schleswig-Holstein"
"B2B","Tomato Juice","Juices","2.22","45","0.05","94.9","Schleswig-Holstein"
"B2B","Tanqueray","Alcoholic Beverages","33.98","54","0.1","1651.43","Schleswig-Holstein"
"B2C","Beck's","Alcoholic Beverages","1.41","9","0.0","12.69","Nordrhein-Westfalen"
"B2C","Fanta","Soft Drinks","1.23","1","0.0","1.23","Nordrhein-Westfalen"
"B2B","San Pellegrino","Water","1.08","21","0.05","21.55","Baden-WÃ¼rttemberg"
"B2C","Mango Juice","Juices","3.31","5","0.0","16.55","Niedersachsen"
"B2C","Bacardi","Alcoholic Beverages","14.26","14","0.0","199.64","Niedersachsen"
"B2C","Cranberry Juice","Juices","3.67","1","0.0","3.67","Niedersachsen"
"B2C","Jever","Alcoholic Beverages","1.94","15","0.0","29.1","Baden-WÃ¼rttemberg"
"B2C","Club Mate","Soft Drinks","2.19","8","0.0","17.52","Baden-WÃ¼rttemberg"
"B2C","Tanqueray","Alcoholic Beverages","34.61","14","0.0","484.54","Baden-WÃ¼rttemberg"
"B2C","Sprite","Soft Drinks","0.56","8","0.0","4.48","Sachsen-Anhalt"
"B2C","Rauch Multivitamin","Juices","2.45","5","0.0","12.25","Sachsen-Anhalt"
"B2C","Jever","Alcoholic Beverages","1.88","3","0.0","5.64","Mecklenburg-Vorpommern"
"B2C","Monster","Soft Drinks","3.12","9","0.0","28.08","Mecklenburg-Vorpommern"
"B2C","Krombacher","Alcoholic Beverages","1.63","1","0.0","1.63","Niedersachsen"
"B2C","Riesling","Alcoholic Beverages","4.32","6","0.0","25.92","Niedersachsen"
"B2C","Volvic","Water","0.58","11","0.0","6.38","Niedersachsen"
"B2C","Vio Wasser","Water","1.71","3","0.0","5.13","Niedersachsen"
"B2C","Tomato Juice","Juices","3.23","9","0.0","29.07","Nordrhein-Westfalen"
"B2B","Fritz-Kola","Soft Drinks","1.94","21","0.05","38.7","Hessen"
"B2C","Evian","Water","1.23","1","0.0","1.23","Bayern"
"B2C","Cranberry Juice","Juices","3.46","6","0.0","20.76","Bayern"
"B2C","Volvic","Water","0.57","12","0.0","6.84","Rheinland-Pfalz"
"B2C","Vio Wasser","Water","1.66","11","0.0","18.26","Rheinland-Pfalz"
"B2C","Warsteiner","Alcoholic Beverages","1.02","5","0.0","5.1","Rheinland-Pfalz"
"B2C","Bacardi","Alcoholic Beverages","13.44","8","0.0","107.52","Rheinland-Pfalz"
"B2C","Monster","Soft Drinks","3.21","14","0.0","44.94","Hamburg"
"B2C","Tomato Juice","Juices","3.33","14","0.0","46.62","Hamburg"
"B2C","Mezzo Mix","Soft Drinks","0.63","7","0.0","4.41","Nordrhein-Westfalen"
"B2C","Granini Apple","Juices","1.69","12","0.0","20.28","Nordrhein-Westfalen"
"B2C","Tanqueray","Alcoholic Beverages","35.65","5","0.0","178.25","Nordrhein-Westfalen"
"B2C","Coca-Cola","Soft Drinks","1.21","12","0.0","14.52","Nordrhein-Westfalen"
"B2C","Pepsi","Soft Drinks","1.74","9","0.0","15.66","Nordrhein-Westfalen"
"B2C","Mango Juice","Juices","3.12","2","0.0","6.24","Hamburg"
"B2C","Volvic Touch","Water","1.38","5","0.0","6.9","Hessen"
"B2C","Havana Club","Alcoholic Beverages","12.58","9","0.0","113.22","Hessen"
"B2C","San Pellegrino","Water","0.86","3","0.0","2.58","Hessen"
"B2C","Mezzo Mix","Soft Drinks","0.59","1","0.0","0.59","Baden-WÃ¼rttemberg"
"B2C","Jack Daniels","Alcoholic Beverages","48.79","9","0.0","439.11","Baden-WÃ¼rttemberg"
"B2C","Volvic Touch","Water","1.38","3","0.0","4.14","Baden-WÃ¼rttemberg"
"B2C","Vio Wasser","Water","1.61","3","0.0","4.83","Baden-WÃ¼rttemberg"
"B2C","Coca-Cola","Soft Drinks","1.04","9","0.0","9.36","Baden-WÃ¼rttemberg"
"B2C","Apollinaris","Water","0.96","10","0.0","9.6","Rheinland-Pfalz"
"B2C","Selters","Water","0.47","1","0.0","0.47","Rheinland-Pfalz"
"B2C","Sauvignon Blanc","Alcoholic Beverages","8.83","10","0.0","88.3","Rheinland-Pfalz"
"B2C","Mango Juice","Juices","3.21","13","0.0","41.73","Rheinland-Pfalz"
"B2C","Granini Apple","Juices","1.69","9","0.0","15.21","Bayern"
"B2C","Bacardi","Alcoholic Beverages","14.26","15","0.0","213.9","Bayern"
"B2C","Jever","Alcoholic Beverages","1.99","4","0.0","7.96","Bayern"
"B2B","Granini Apple","Juices","1.45","22","0.05","30.3","Schleswig-Holstein"
"B2C","Krombacher","Alcoholic Beverages","1.59","11","0.0","17.49","Nordrhein-Westfalen"
"B2C","Tomato Juice","Juices","3.33","10","0.0","33.3","Nordrhein-Westfalen"
"B2C","Riesling","Alcoholic Beverages","4.19","4","0.0","16.76","Nordrhein-Westfalen"
"B2C","San Pellegrino","Water","0.89","8","0.0","7.12","Nordrhein-Westfalen"
"B2B","Tomato Juice","Juices","2.28","37","0.05","80.14","Brandenburg"
"B2B","Monster","Soft Drinks","2.08","49","0.05","96.82","Brandenburg"
"B2B","Tomato Juice","Juices","2.83","61","0.1","155.37","Bremen"
"B2B","Pepsi","Soft Drinks","1.08","71","0.15","65.18","Bremen"
"B2B","Cranberry Juice","Juices","2.49","42","0.1","94.12","Bremen"
"B2B","RotkÃ¤ppchen Sekt","Alcoholic Beverages","8.51","23","0.05","185.94","Bremen"
"B2B","Jack Daniels","Alcoholic Beverages","16.64","13","0.05","205.5","Saarland"
"B2B","Fritz-Kola","Soft Drinks","2.56","57","0.1","131.33","Saarland"
"B2C","Red Bull","Soft Drinks","2.28","11","0.0","25.08","Baden-WÃ¼rttemberg"
"B2C","Apollinaris","Water","0.96","3","0.0","2.88","Baden-WÃ¼rttemberg"
"B2C","Fritz-Kola","Soft Drinks","2.05","1","0.0","2.05","Baden-WÃ¼rttemberg"
"B2C","Johnnie Walker","Alcoholic Beverages","36.59","1","0.0","36.59","Baden-WÃ¼rttemberg"
"B2C","Pepsi","Soft Drinks","1.53","3","0.0","4.59","Baden-WÃ¼rttemberg"
"B2C","Mountain Dew","Soft Drinks","0.93","2","0.0","1.86","Sachsen-Anhalt"
"B2C","Selters","Water","0.46","6","0.0","2.76","Sachsen-Anhalt"
"B2C","Cranberry Juice","Juices","3.46","5","0.0","17.3","Sachsen-Anhalt"
"B2C","Tomato Juice","Juices","3.23","7","0.0","22.61","Sachsen-Anhalt"
"B2B","Evian","Water","1.24","56","0.1","62.5","Bremen"
"B2B","Gerolsteiner","Water","1.06","44","0.1","41.98","Sachsen-Anhalt"
"B2C","Cranberry Juice","Juices","3.56","13","0.0","46.28","Bayern"
"B2C","Tomato Juice","Juices","3.33","7","0.0","23.31","Bayern"
"B2C","Monster","Soft Drinks","3.21","6","0.0","19.26","Bayern"
"B2C","Granini Apple","Juices","1.69","13","0.0","21.97","Brandenburg"
"B2C","Fritz-Kola","Soft Drinks","2.12","15","0.0","31.8","Brandenburg"
"B2B","Evian","Water","1.28","78","0.1","89.86","Bremen"
"B2B","Rockstar","Soft Drinks","1.93","8","0.05","14.67","Bremen"
"B2B","Warsteiner","Alcoholic Beverages","1.04","32","0.05","31.62","Bremen"
"B2B","Volvic Touch","Water","1.26","98","0.1","111.13","Bremen"
"B2C","Merlot","Alcoholic Beverages","4.35","14","0.0","60.9","Hessen"
"B2B","Cranberry Juice","Juices","3.08","54","0.05","158.0","Brandenburg"
"B2B","Vittel","Water","0.94","5","0.05","4.46","Brandenburg"
"B2B","Granini Apple","Juices","2.21","35","0.1","69.61","Brandenburg"
"B2B","Beck's","Alcoholic Beverages","0.93","24","0.05","21.2","Baden-WÃ¼rttemberg"
"B2B","Vittel","Water","0.85","27","0.1","20.66","Baden-WÃ¼rttemberg"
"B2B","Johnnie Walker","Alcoholic Beverages","22.16","35","0.1","698.04","Baden-WÃ¼rttemberg"
"B2B","Club Mate","Soft Drinks","2.21","57","0.15","107.07","Baden-WÃ¼rttemberg"
"B2C","Merlot","Alcoholic Beverages","4.48","4","0.0","17.92","Brandenburg"
"B2C","Hohes C Orange","Juices","1.86","3","0.0","5.58","Sachsen"
"B2C","Sprite","Soft Drinks","0.56","12","0.0","6.72","Sachsen"
"B2B","Granini Apple","Juices","2.28","48","0.1","98.5","Nordrhein-Westfalen"
"B2B","Club Mate","Soft Drinks","2.24","53","0.05","112.78","Nordrhein-Westfalen"
"B2B","RotkÃ¤ppchen Sekt","Alcoholic Beverages","4.74","12","0.1","51.19","Nordrhein-Westfalen"
"B2B","Gerolsteiner","Water","0.41","34","0.05","13.24","Berlin"
"B2B","KÃ¶lsch","Alcoholic Beverages","1.55","81","0.05","119.27","Berlin"
"B2B","Sprite","Soft Drinks","1.25","46","0.05","54.62","Berlin"
"B2B","Club Mate","Soft Drinks","2.49","86","0.1","192.73","Berlin"
"B2C","San Pellegrino","Water","0.89","12","0.0","10.68","Bremen"
"B2C","Passion Fruit Juice","Juices","3.02","6","0.0","18.12","Bremen"
"B2C","Selters","Water","0.47","4","0.0","1.88","Bremen"
"B2B","Vio Wasser","Water","1.59","86","0.1","123.07","Hamburg"
"B2B","Monster","Soft Drinks","3.91","7","0.05","26.0","Hamburg"
"B2B","Gerolsteiner","Water","0.97","86","0.1","75.08","Hamburg"
"B2B","Mezzo Mix","Soft Drinks","1.03","89","0.1","82.5","Hamburg"
"B2C","Monster","Soft Drinks","3.31","2","0.0","6.62","Rheinland-Pfalz"
"B2C","Rauch Multivitamin","Juices","2.45","12","0.0","29.4","Rheinland-Pfalz"
"B2C","Passion Fruit Juice","Juices","3.11","3","0.0","9.33","Rheinland-Pfalz"
"B2C","Vittel","Water","0.56","11","0.0","6.16","Mecklenburg-Vorpommern"
"B2C","Hohes C Orange","Juices","1.8","5","0.0","9.0","Saarland"
"B2C","Mountain Dew","Soft Drinks","0.96","14","0.0","13.44","Saarland"
"B2C","San Pellegrino","Water","0.89","11","0.0","9.79","Saarland"
"B2C","KÃ¶lsch","Alcoholic Beverages","0.96","8","0.0","7.68","Saarland"
"B2C","Coca-Cola","Soft Drinks","1.07","2","0.0","2.14","Saarland"
"B2C","Sprite","Soft Drinks","0.53","14","0.0","7.42","Saarland"
"B2B","Schwip Schwap","Soft Drinks","0.86","29","0.05","23.69","Baden-WÃ¼rttemberg"
"B2B","Rauch Multivitamin","Juices","2.29","86","0.05","187.09","Bayern"
"B2B","Coca-Cola","Soft Drinks","1.33","77","0.15","87.05","Bayern"
"B2B","Volvic","Water","0.61","64","0.1","35.14","Bayern"
"B2B","Riesling","Alcoholic Beverages","13.93","92","0.1","1153.4","Bayern"
"B2C","KÃ¶lsch","Alcoholic Beverages","0.99","2","0.0","1.98","Sachsen-Anhalt"
"B2B","Passion Fruit Juice","Juices","2.31","80","0.1","166.32","Schleswig-Holstein"
"B2C","KÃ¶lsch","Alcoholic Beverages","0.99","15","0.0","14.85","Hamburg"
"B2C","Pepsi","Soft Drinks","1.53","15","0.0","22.95","Baden-WÃ¼rttemberg"
"B2C","Passion Fruit Juice","Juices","3.02","7","0.0","21.14","Baden-WÃ¼rttemberg"
"B2C","Fanta","Soft Drinks","1.19","7","0.0","8.33","Niedersachsen"
"B2B","Passion Fruit Juice","Juices","3.79","93","0.1","317.22","Baden-WÃ¼rttemberg"
"B2B","Veuve Clicquot","Alcoholic Beverages","92.18","59","0.1","4894.76","Baden-WÃ¼rttemberg"
"B2B","Selters","Water","0.91","86","0.15","66.52","Baden-WÃ¼rttemberg"
"B2C","Club Mate","Soft Drinks","2.26","11","0.0","24.86","ThÃ¼ringen"
"B2C","Monster","Soft Drinks","3.31","3","0.0","9.93","ThÃ¼ringen"
"B2C","Beck's","Alcoholic Beverages","1.41","15","0.0","21.15","ThÃ¼ringen"
"B2C","Gerolsteiner","Water","1.07","14","0.0","14.98","Nordrhein-Westfalen"
"B2C","Tanqueray","Alcoholic Beverages","35.65","5","0.0","178.25","Nordrhein-Westfalen"
"B2C","Mango Juice","Juices","3.31","9","0.0","29.79","Nordrhein-Westfalen"
"B2C","Monster","Soft Drinks","3.31","2","0.0","6.62","Nordrhein-Westfalen"
"B2C","Apollinaris","Water","0.99","4","0.0","3.96","Nordrhein-Westfalen"
"B2C","Gerolsteiner","Water","1.01","4","0.0","4.04","Hamburg"
"B2C","Mango Juice","Juices","3.12","13","0.0","40.56","Hamburg"
"B2C","Schwip Schwap","Soft Drinks","1.2","8","0.0","9.6","Hamburg"
"B2C","Mango Juice","Juices","3.12","10","0.0","31.2","Brandenburg"
"B2C","San Pellegrino","Water","0.86","5","0.0","4.3","Brandenburg"
"B2C","Hohes C Orange","Juices","1.75","7","0.0","12.25","Brandenburg"
"B2C","Volvic Touch","Water","1.38","4","0.0","5.52","Brandenburg"
"B2C","KÃ¶lsch","Alcoholic Beverages","0.93","13","0.0","12.09","Brandenburg"
"B2C","Granini Apple","Juices","1.59","13","0.0","20.67","Bremen"
"B2C","Veuve Clicquot","Alcoholic Beverages","106.01","2","0.0","212.02","Bremen"
"B2C","Fritz-Kola","Soft Drinks","1.99","9","0.0","17.91","Bremen"
"B2C","Fanta","Soft Drinks","1.16","5","0.0","5.8","Bremen"
"B2C","Mountain Dew","Soft Drinks","0.99","6","0.0","5.94","Nordrhein-Westfalen"
"B2C","Volvic","Water","0.58","1","0.0","0.58","Nordrhein-Westfalen"
"B2C","Hohes C Orange","Juices","1.86","12","0.0","22.32","Nordrhein-Westfalen"
"B2C","Apollinaris","Water","0.99","8","0.0","7.92","Nordrhein-Westfalen"
"B2C","Volvic Touch","Water","1.46","12","0.0","17.52","Nordrhein-Westfalen"
"B2C","Passion Fruit Juice","Juices","3.02","7","0.0","21.14","Sachsen-Anhalt"
"B2C","Selters","Water","0.47","14","0.0","6.58","Sachsen-Anhalt"
"B2C","Apollinaris","Water","0.96","6","0.0","5.76","Brandenburg"
"B2C","Sauvignon Blanc","Alcoholic Beverages","8.83","12","0.0","105.96","Brandenburg"
"B2C","Vittel","Water","0.58","9","0.0","5.22","Schleswig-Holstein"
"B2C","Mango Juice","Juices","3.21","2","0.0","6.42","Schleswig-Holstein"
"B2C","Rauch Multivitamin","Juices","2.45","10","0.0","24.5","ThÃ¼ringen"
"B2C","Rockstar","Soft Drinks","2.34","14","0.0","32.76","ThÃ¼ringen"
"B2C","Vittel","Water","0.64","1","0.0","0.64","Hessen"
"B2C","RotkÃ¤ppchen Sekt","Alcoholic Beverages","8.29","7","0.0","58.03","Hessen"
"B2C","San Pellegrino","Water","0.89","5","0.0","4.45","Hessen"
"B2C","Apollinaris","Water","0.96","11","0.0","10.56","Hessen"
"B2C","Apollinaris","Water","0.99","3","0.0","2.97","Rheinland-Pfalz"
"B2C","Passion Fruit Juice","Juices","3.02","10","0.0","30.2","Nordrhein-Westfalen"
"B2B","Havana Club","Alcoholic Beverages","18.53","47","0.05","827.36","Bremen"
"B2B","Mango Juice","Juices","4.81","89","0.15","363.88","Hamburg"
"B2B","Krombacher","Alcoholic Beverages","1.49","85","0.05","120.32","Hamburg"
"B2B","Pepsi","Soft Drinks","1.17","88","0.1","92.66","Hamburg"
"B2B","Johnnie Walker","Alcoholic Beverages","29.04","6","0.05","165.53","Hamburg"
"B2B","Vio Wasser","Water","0.67","15","0.05","9.55","Hamburg"
"B2C","Beck's","Alcoholic Beverages","1.33","10","0.0","13.3","Nordrhein-Westfalen"
"B2C","Mountain Dew","Soft Drinks","0.93","3","0.0","2.79","Nordrhein-Westfalen"
"B2C","Hohes C Orange","Juices","1.75","6","0.0","10.5","Nordrhein-Westfalen"
"B2C","San Pellegrino","Water","0.86","9","0.0","7.74","Nordrhein-Westfalen"
"B2B","Merlot","Alcoholic Beverages","8.61","69","0.15","504.98","Niedersachsen"
"B2B","Fanta","Soft Drinks","1.01","45","0.15","38.63","Niedersachsen"
"B2B","Mango Juice","Juices","3.15","62","0.05","185.53","Niedersachsen"
"B2C","Chardonnay","Alcoholic Beverages","4.88","8","0.0","39.04","Hessen"
"B2C","Cranberry Juice","Juices","3.46","7","0.0","24.22","Brandenburg"
"B2C","Erdinger WeiÃŸbier","Alcoholic Beverages","1.92","2","0.0","3.84","Brandenburg"
"B2C","Warsteiner","Alcoholic Beverages","1.02","13","0.0","13.26","Brandenburg"
"B2C","Hohes C Orange","Juices","1.75","6","0.0","10.5","Brandenburg"
"B2C","Schwip Schwap","Soft Drinks","1.2","15","0.0","18.0","Brandenburg"
"B2C","Coca-Cola","Soft Drinks","1.07","15","0.0","16.05","Baden-WÃ¼rttemberg"
"B2C","Mango Juice","Juices","3.21","1","0.0","3.21","Baden-WÃ¼rttemberg"
"B2C","Gerolsteiner","Water","1.04","11","0.0","11.44","Baden-WÃ¼rttemberg"
"B2C","Volvic","Water","0.57","3","0.0","1.71","Baden-WÃ¼rttemberg"
"B2C","Tomato Juice","Juices","3.23","4","0.0","12.92","Saarland"
"B2C","Volvic","Water","0.55","10","0.0","5.5","Saarland"
"B2C","Passion Fruit Juice","Juices","2.93","4","0.0","11.72","Saarland"
